,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
8026,5.68860520796725e+17,negative,1.0,Late Flight,1.0,Delta,moneyries,0,whats random delay flight 1729 chance false alarm,"(40.6526006, -73.9497211)",2015-02-20 11:51:31 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
8027,5.68858899438178e+17,negative,1.0,Late Flight,0.6667,Delta,Cav3rnicula,0,lost day airport trip compensated inconvenience,"(37.7884969, -122.3558473)",2015-02-20 11:45:05 -0800,"Bay Area, CA.",
8028,5.68857976733377e+17,positive,1.0,,,Delta,HowDoesItSound,0,thanks reminder older flight id taken easy access add point new jb account awesome service,"(40.6526006, -73.9497211)",2015-02-20 11:41:25 -0800,"Brooklyn, NY",Pacific Time (US & Canada)
8029,5.6885509093043e+17,neutral,1.0,,,Delta,lexinieds,0,switch seat trip sunday,"[37.40321679, -121.96988433]",2015-02-20 11:29:57 -0800,NYC,
8030,5.68854763057476e+17,positive,0.6667,,,Delta,spark911uk,0,ah ha misread end date 2014 2015 thanks clarifying,"(40.7127281, -74.0060152)",2015-02-20 11:28:38 -0800,New York City,Eastern Time (US & Canada)
8031,5.68853588858024e+17,negative,0.7018,Late Flight,0.7018,Delta,islandershf,0,reason delay,"(40.7587979, -73.9623427)",2015-02-20 11:23:59 -0800,,Eastern Time (US & Canada)
8032,5.68853321659736e+17,neutral,0.6705,,0.0,Delta,spark911uk,0,add aa loyalty number jetblue reservation,"(40.7127281, -74.0060152)",2015-02-20 11:22:55 -0800,New York City,Eastern Time (US & Canada)
8033,5.68851381769134e+17,positive,0.6639,,,Delta,JPopsie,0,ill see board soon,"(31.9524685, -102.1732905)",2015-02-20 11:15:12 -0800,Global,Eastern Time (US & Canada)
8034,5.68850938796118e+17,neutral,1.0,,,Delta,islandershf,0,flt 1202 delayed,"(40.7587979, -73.9623427)",2015-02-20 11:13:27 -0800,,Eastern Time (US & Canada)
8035,5.68850770331722e+17,neutral,0.6295,,,Delta,SMHillman,0,afterall indeed lovesongfriday cheesy 80sweresomuchfun brandloveaffair,"(40.7127281, -74.0060152)",2015-02-20 11:12:47 -0800,"New York, NY",Eastern Time (US & Canada)
8036,5.68849719625159e+17,positive,1.0,,,Delta,JPopsie,0,heading buffalo trading cold boston colder buffalo maybe caribbean next time,"(31.9524685, -102.1732905)",2015-02-20 11:08:36 -0800,Global,Eastern Time (US & Canada)
8037,5.68848952768e+17,neutral,0.6507,,,Delta,Wibbitz,0,team offering inflight access journal content,"(40.7433345, -73.3838404)",2015-02-20 11:05:33 -0800,"New York, Tel Aviv",Jerusalem
8038,5.68846033997804e+17,positive,1.0,,,Delta,SMHillman,0,course u know would like 2 lay bedofroses long theyre mint colored brandmance,"(40.7127281, -74.0060152)",2015-02-20 10:53:57 -0800,"New York, NY",Eastern Time (US & Canada)
8039,5.688455459864e+17,neutral,0.704,,,Delta,SMHillman,0,ur asking heavy gun know iwoulddoanythingforlove brandmance lovesongfriday,"(40.7127281, -74.0060152)",2015-02-20 10:52:01 -0800,"New York, NY",Eastern Time (US & Canada)
8040,5.68843464361714e+17,neutral,1.0,,,Delta,laurafee,0,well mine sure arent anything write home,"(42.3361265, -83.33185203452338)",2015-02-20 10:43:45 -0800,so cal,Pacific Time (US & Canada)
8041,5.68843160224453e+17,positive,0.6701,,0.0,Delta,s_m_i,5,smart make angry mt weve partnered bring free digital access onboard,"(40.7587979, -73.9623427)",2015-02-20 10:42:32 -0800,,Eastern Time (US & Canada)
8042,5.68842695864504e+17,positive,1.0,,,Delta,SMHillman,0,ooh good one speaking miamore know iadore loving lovesongfriday,"(40.7127281, -74.0060152)",2015-02-20 10:40:41 -0800,"New York, NY",Eastern Time (US & Canada)
8043,5.68841355226517e+17,neutral,1.0,,,Delta,laurafee,0,well im sure im bold lol saying didnt believe p,"(42.3361265, -83.33185203452338)",2015-02-20 10:35:22 -0800,so cal,Pacific Time (US & Canada)
8045,5.68839596261249e+17,neutral,0.6409,,,Delta,SMHillman,0,let say idontwannalivewithoutyourlove itwasminttobe bestinclasssocial thankyou travel business,"(40.7127281, -74.0060152)",2015-02-20 10:28:22 -0800,"New York, NY",Eastern Time (US & Canada)
8047,5.68837638611993e+17,neutral,0.343,,0.0,Delta,wclsc59,0,would nice see service instead drive 34 hr like charlotte atlanta,"(36.3134398, -82.3534728)",2015-02-20 10:20:36 -0800,johnson city tn,
8048,5.68837619372593e+17,positive,1.0,,,Delta,laurafee,0,currently dancing terminal love stevie,"(42.3361265, -83.33185203452338)",2015-02-20 10:20:31 -0800,so cal,Pacific Time (US & Canada)
8050,5.6883636530919e+17,neutral,0.6768,,,Delta,StacyCrossB6,0,already ticket shes totally beach right flightlanding sunscreen feelsgood,"(39.9527237, -75.1635262)",2015-02-20 10:15:32 -0800,Philadelphia,Eastern Time (US & Canada)
8051,5.68835573982634e+17,neutral,0.6698,,0.0,Delta,wclsc59,0,please start offering route location,"(36.3134398, -82.3534728)",2015-02-20 10:12:23 -0800,johnson city tn,
8052,5.68834558268973e+17,positive,0.6959,,,Delta,SaharaSams,2,chair selfie everyone look flawless proud phl crew blueheros,"(39.8087258, -74.9412765)",2015-02-20 10:08:21 -0800,"West Berlin, NJ",Eastern Time (US & Canada)
8053,5.6883418269424e+17,positive,1.0,,,Delta,EMPRESSROOTSGAL,0,jetblue treated right disabledtraveler thanks hassle flight,"(40.7029134, -73.8006429)",2015-02-20 10:06:52 -0800,JAMAICA&USA,Central Time (US & Canada)
8055,5.68829891220804e+17,neutral,0.67,,0.0,Delta,Cindy3015,0,im looking every day watching deal specific date fare finder doesnt help,"(43.157285, -77.615214)",2015-02-20 09:49:49 -0800,"Rochester , N.Y",Eastern Time (US & Canada)
8056,5.68828957002494e+17,positive,1.0,,,Delta,BostonSwifty,0,flight booked heading california team march 68 cant wait expowest,"(42.3554334, -71.060511)",2015-02-20 09:46:06 -0800,"Boston, MA",Eastern Time (US & Canada)
8057,5.68827568973066e+17,positive,0.6719,,,Delta,Bkgirl_VSL,0,totally would outside view even camera ready haha evenmorespace evenmoreview,"(40.6526006, -73.9497211)",2015-02-20 09:40:35 -0800,"Brooklyn, NY",
8058,5.688273971031e+17,negative,1.0,Late Flight,0.6895,Delta,The_Radifier,0,dont really know mean isnt best firsttimeflyingwa16mo old experience likelihood addtl delay 2nt,"(38.8769326, -77.0893094)",2015-02-20 09:39:54 -0800,"Arlington, VA",Atlantic Time (Canada)
8059,5.68826055324099e+17,positive,0.6701,,,Delta,anku,0,sent curious see kind comp get,"(37.7790262, -122.419906)",2015-02-20 09:34:34 -0800,San Francisco,Pacific Time (US & Canada)
8060,5.68825255604699e+17,positive,0.6816,,,Delta,jmoumou1,0,cant wait hear back regarding internship opportunity,"(40.7587979, -73.9623427)",2015-02-20 09:31:23 -0800,,Eastern Time (US & Canada)
8062,5.68823603627565e+17,negative,1.0,Late Flight,1.0,Delta,mishy_mish,0,jetblue flt 277 fll sfo tke 1 hr late flight div phx amp got 2 hr late flight done,"(26.1223084, -80.1433786)",2015-02-20 09:24:49 -0800,"Fort Lauderdale, Fl",Eastern Time (US & Canada)
8063,5.68823136600371e+17,negative,1.0,Late Flight,1.0,Delta,The_Radifier,0,si 16 month old nephew last night flight mega delayed evening starting w delay,"(38.8769326, -77.0893094)",2015-02-20 09:22:58 -0800,"Arlington, VA",Atlantic Time (Canada)
8064,5.68821070767256e+17,neutral,1.0,,,Delta,SaharaSams,0,challenge accepted first 5 crew member send pic chair get free ticket visit u wager isitsummeryet,"(39.8087258, -74.9412765)",2015-02-20 09:14:46 -0800,"West Berlin, NJ",Eastern Time (US & Canada)
8065,5.68819697438872e+17,neutral,1.0,,,Delta,kyachtic,0,whats good address send feedback email,"(42.3554334, -71.060511)",2015-02-20 09:09:18 -0800,"Boston, USA",Arizona
8067,5.68818669024907e+17,negative,1.0,Late Flight,0.677,Delta,The_Radifier,0,going bdl dca flight yesterday today every single one getting delayed,"(38.8769326, -77.0893094)",2015-02-20 09:05:13 -0800,"Arlington, VA",Atlantic Time (Canada)
8068,5.68816016622354e+17,neutral,1.0,,,Delta,paupaucda,0,said let cross finger happens departing,"(37.7790262, -122.419906)",2015-02-20 08:54:41 -0800,,Pacific Time (US & Canada)
8069,5.6881511712032e+17,neutral,1.0,,,Delta,Aircrews,0,ceo battle appease passenger wall street lake wylie pilot,"(38.26083395, -104.659511365206)",2015-02-20 08:51:06 -0800,Australia,Sydney
8070,5.68812654346654e+17,neutral,0.6392,,,Delta,gloeb90,0,ok cool need listen dre snoop en route la would shame,"(43.1561681, -75.8449946)",2015-02-20 08:41:19 -0800,NY,
8071,5.68811069575205e+17,negative,0.6634,Customer Service Issue,0.3465,Delta,Rachelce2,1,basically stole glass cant drive see class theyre answering phone call thanksjetblue,"(30.2711286, -97.7436995)",2015-02-20 08:35:01 -0800,,Central Time (US & Canada)
8076,5.68808318560551e+17,positive,0.6838,,,Delta,matthewhirsch,0,definitely thanks,"(40.7433066, -74.0323752)",2015-02-20 08:24:05 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
8077,5.68807823187976e+17,positive,0.6667,,,Delta,SMHillman,0,im makingloveoutofnothingatall brandloveaffair lax,"(40.7127281, -74.0060152)",2015-02-20 08:22:07 -0800,"New York, NY",Eastern Time (US & Canada)
8078,5.68807083270763e+17,negative,1.0,Can't Tell,0.6487,Delta,MichelleAntunez,0,something theyre telling u 2,"(25.7741728, -80.19362)",2015-02-20 08:19:11 -0800,"Miami,Florida",Central Time (US & Canada)
8079,5.68806985505726e+17,neutral,0.6709,,0.0,Delta,MichelleAntunez,0,thats weve told however would work youre going overseas bottom line passenger feel there 1,"(25.7741728, -80.19362)",2015-02-20 08:18:47 -0800,"Miami,Florida",Central Time (US & Canada)
8081,5.68806618097455e+17,negative,1.0,Late Flight,1.0,Delta,ErinGambo,0,thanks head 2 hour delay sarcasm patienceiswearingthin woof,"(40.7127281, -74.0060152)",2015-02-20 08:17:20 -0800,"New York, NY",
8082,5.68805624164852e+17,positive,1.0,,,Delta,matthewhirsch,0,hi wanted see new route planned year newark love flying guy hope,"(40.7433066, -74.0323752)",2015-02-20 08:13:23 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
8083,5.68804502645707e+17,negative,1.0,Customer Service Issue,1.0,Delta,jakubsuchy,0,sign trueblue twice happens everyone around,"(40.7127281, -74.0060152)",2015-02-20 08:08:55 -0800,New York,London
8085,5.68801701378929e+17,positive,0.6566,,,Delta,mariobonifacio,0,oh totally look par admiral club way slide u couple pass,"(40.7127281, -74.0060152)",2015-02-20 07:57:48 -0800,New York,Eastern Time (US & Canada)
8087,5.68800846789546e+17,neutral,0.6806,,,Delta,alexandrawalshh,0,thanks bae,"(40.7127281, -74.0060152)",2015-02-20 07:54:24 -0800,nyc ,Quito
8088,5.6880082269338e+17,negative,1.0,Late Flight,1.0,Delta,techcatalyst,0,im going miss hugely important meeting constant delay itscostingmeincome,"(40.7127281, -74.0060152)",2015-02-20 07:54:18 -0800,"New York, USA",Eastern Time (US & Canada)
8089,5.68799543698936e+17,positive,1.0,,,Delta,SMHillman,0,gr8 mint crew flight 123 lax theyre mintalicious truebluelove shelleyandmarcrock travel air,"(40.7127281, -74.0060152)",2015-02-20 07:49:13 -0800,"New York, NY",Eastern Time (US & Canada)
8090,5.68799486392144e+17,positive,1.0,,,Delta,ASSauLTxMasTER,0,thanks offering service guy,"(28.5421109, -81.3790304)",2015-02-20 07:48:59 -0800,Orlando,Eastern Time (US & Canada)
8091,5.68798862086836e+17,negative,0.709,Late Flight,0.709,Delta,alexandrawalshh,0,flight delayed gtgtgt,"(40.7127281, -74.0060152)",2015-02-20 07:46:31 -0800,nyc ,Quito
8092,5.68798853656224e+17,positive,0.6701,,,Delta,SMHillman,0,say im lostinlove wour brandmance wemosaictogether mint love,"(40.7127281, -74.0060152)",2015-02-20 07:46:29 -0800,"New York, NY",Eastern Time (US & Canada)
8093,5.68798264943903e+17,neutral,1.0,,,Delta,Rachel_Lipson,0,nervous sunday flight baltimore boston suggestion need boston monday,"[38.91355311, -77.04169657]",2015-02-20 07:44:08 -0800,"Washington, DC",Eastern Time (US & Canada)
8094,5.68798045799784e+17,positive,1.0,,,Delta,dpcahoon,0,guy rock,"(42.3750997, -71.1056157)",2015-02-20 07:43:16 -0800,"Cambridge, MA",Eastern Time (US & Canada)
8095,5.68797557914149e+17,positive,1.0,,,Delta,mariobonifacio,0,would great never thought id sort whod really make flying experience bearable,"(40.7127281, -74.0060152)",2015-02-20 07:41:20 -0800,New York,Eastern Time (US & Canada)
8096,5.6879712041062e+17,negative,0.9278,Late Flight,0.5386,Delta,techcatalyst,0,sorry report stuck tarmac held notwheelsup,"(40.7127281, -74.0060152)",2015-02-20 07:39:35 -0800,"New York, USA",Eastern Time (US & Canada)
8097,5.68796340714639e+17,positive,1.0,,,Delta,kbosspotter,0,thanks gent phone fixed bosmco flight fee waiver a320 flyfi forget name,"(42.36317665, -71.01364006269452)",2015-02-20 07:36:30 -0800,Logan International Airport,Atlantic Time (Canada)
8098,5.6879624031964e+17,neutral,0.6702,,,Delta,JetBlueNews,0,airway hit new 52week high 1758 jblu sleekmoney,"(39.7837304, -100.445882)",2015-02-20 07:36:06 -0800,USA,Sydney
8099,5.68796018348724e+17,negative,1.0,Late Flight,0.6941,Delta,mariobonifacio,0,bit steamed conjunction wmy new 7hour wait first sat bought bit tea ive settled,"(40.7127281, -74.0060152)",2015-02-20 07:35:13 -0800,New York,Eastern Time (US & Canada)
8100,5.68794248654426e+17,positive,0.7053,,,Delta,mariobonifacio,0,thanks hope dont look like complainer ive written good experience wyou past making terminal 5,"(40.7127281, -74.0060152)",2015-02-20 07:28:11 -0800,New York,Eastern Time (US & Canada)
8101,5.68789117426921e+17,neutral,0.65,,,Delta,nokidhungry,0,wed love help shanese bryantmelton hardworking grandmother dc go miami bucket list flyitforward,"(38.8950368, -77.0365427)",2015-02-20 07:07:47 -0800,"Washington, DC",Eastern Time (US & Canada)
8102,5.68787185341751e+17,neutral,1.0,,,Delta,rfeeney11,0,signed trueblue booked flight keep getting error try link tb account whats deal,"(30.2711286, -97.7436995)",2015-02-20 07:00:07 -0800,,Central Time (US & Canada)
8103,5.68786394656723e+17,positive,1.0,,,Delta,stetsoninc,0,success good work jetblue team,"(40.7127281, -74.0060152)",2015-02-20 06:56:58 -0800,"New York, NY",Central Time (US & Canada)
8106,5.68784868257214e+17,positive,1.0,,,Delta,dentistmel,0,beautiful ride thanks,"(41.6603788, -71.4558911)",2015-02-20 06:50:54 -0800,"East Greenwich,RI",
8107,5.68782407698149e+17,positive,1.0,,,Delta,lunchforone,0,perfect probably need coffee stay awake night,"(31.4399019, -95.350778)",2015-02-20 06:41:08 -0800,Germany ,Berlin
8109,5.68781140217049e+17,neutral,1.0,,,Delta,JetBlueNews,0,ceo battle appease passenger wall street waterbury republican american,"(39.7837304, -100.445882)",2015-02-20 06:36:05 -0800,USA,Sydney
8110,5.68780552964145e+17,negative,1.0,Flight Attendant Complaints,0.3684,Delta,mariobonifacio,0,line may extra long security slow seems employee quick blame customer dont arrive 34 hour ahead,"(40.7127281, -74.0060152)",2015-02-20 06:33:45 -0800,New York,Eastern Time (US & Canada)
8111,5.687796153233e+17,positive,0.6667,,,Delta,SMHillman,2,better holdon everythingsgonnabealright 4 brandloveaffair truebluelove travel business,"(40.7127281, -74.0060152)",2015-02-20 06:30:02 -0800,"New York, NY",Eastern Time (US & Canada)
8112,5.68778730186928e+17,negative,1.0,Customer Service Issue,1.0,Delta,stetsoninc,0,error message paper ticket serviced online please see jetblue crewmember assistance,"(40.7127281, -74.0060152)",2015-02-20 06:26:31 -0800,"New York, NY",Central Time (US & Canada)
8113,5.6877855393389e+17,neutral,1.0,,,Delta,lunchforone,0,food place open jfk t5 24,"(31.4399019, -95.350778)",2015-02-20 06:25:49 -0800,Germany ,Berlin
8114,5.6877837445122e+17,negative,0.6706,Can't Tell,0.3376,Delta,stetsoninc,0,ccndjp send screen shot system error email address provided,"(40.7127281, -74.0060152)",2015-02-20 06:25:06 -0800,"New York, NY",Central Time (US & Canada)
8115,5.68775130505208e+17,negative,1.0,Can't Tell,1.0,Delta,NYYash,0,inconvenience understatement like torture clearly going wrong path jetblue,"(40.7127281, -74.0060152)",2015-02-20 06:12:13 -0800,"New York City, NY",Atlantic Time (Canada)
8116,5.68774914452419e+17,negative,1.0,Late Flight,0.3402,Delta,NYYash,0,dont cling safety card safety really issue flight would landed immediately,"(40.7127281, -74.0060152)",2015-02-20 06:11:21 -0800,"New York City, NY",Atlantic Time (Canada)
8119,5.68768028831289e+17,negative,1.0,Customer Service Issue,0.3508,Delta,tlrichmond,0,phone agent cant see flight see online cant change ticket even paying frustrating jetblue,"(33.7489924, -84.3902644)",2015-02-20 05:43:59 -0800,,Atlantic Time (Canada)
8120,5.68766741746225e+17,negative,1.0,Bad Flight,1.0,Delta,NYYash,0,flight 669 forced return ny malfunction land countless air strip surrounding chi,"(40.7127281, -74.0060152)",2015-02-20 05:38:53 -0800,"New York City, NY",Atlantic Time (Canada)
8122,5.68763889506083e+17,neutral,0.6579,,,Delta,dentistmel,0,oh disney bound workhard playsoon,"(41.6603788, -71.4558911)",2015-02-20 05:27:33 -0800,"East Greenwich,RI",
8124,5.68761693997674e+17,negative,1.0,Bad Flight,0.6813,Delta,Ch1en1,0,denverboston 210 flight 994 bostondenver 215 flight 493 plane visible snack crumb seat upon boarding,"(33.7489924, -84.3902644)",2015-02-20 05:18:49 -0800,,Greenland
8125,5.6876061379258e+17,negative,1.0,Late Flight,0.6733,Delta,mariobonifacio,0,felt bit like adding insult injury since well terminal 5 seven hour next flight,"(40.7127281, -74.0060152)",2015-02-20 05:14:32 -0800,New York,Eastern Time (US & Canada)
8126,5.68760299978949e+17,neutral,0.6533,,0.0,Delta,gloeb90,0,guy get rid hip hop station sirius xm,"(43.1561681, -75.8449946)",2015-02-20 05:13:17 -0800,NY,
8127,5.68760283864416e+17,negative,1.0,Late Flight,1.0,Delta,mariobonifacio,0,knew 34 hour sounded odd missed flight hit jfk hour early gate attendant told u 34,"(40.7127281, -74.0060152)",2015-02-20 05:13:13 -0800,New York,Eastern Time (US & Canada)
8129,5.68758241745719e+17,neutral,1.0,,,Delta,JetBlueNews,0,airway continue various commercial relationship lufthansa,"(39.7837304, -100.445882)",2015-02-20 05:05:06 -0800,USA,Sydney
8139,5.68743141861229e+17,neutral,1.0,,,Delta,JetBlueNews,0,dc thinking summer new nantucket service broadway world,"(39.7837304, -100.445882)",2015-02-20 04:05:06 -0800,USA,Sydney
8140,5.68737248931398e+17,neutral,1.0,,,Delta,SMHillman,0,time brandmance 2 go upwherewebelong,"(40.7127281, -74.0060152)",2015-02-20 03:41:41 -0800,"New York, NY",Eastern Time (US & Canada)
8141,5.68735841771598e+17,neutral,1.0,,,Delta,JetBlueNews,0,team offer inflight access journal broadway world,"(39.7837304, -100.445882)",2015-02-20 03:36:05 -0800,USA,Sydney
8144,5.68724024362037e+17,neutral,0.6907,,,Delta,donnatoo61,0,june yet,"(42.4398619, -70.97057839052462)",2015-02-20 02:49:08 -0800,North Shore Massachusetts,
8145,5.68712938019639e+17,neutral,0.6387,,,Delta,JetBlueNews,0,airway hit new 12month high 1758 jblu wkrb news,"(39.7837304, -100.445882)",2015-02-20 02:05:05 -0800,USA,Sydney
8146,5.6871117931878e+17,neutral,0.656,,0.0,Delta,M_Balt,0,eta flight 802 orlando morning,"(39.7392364, -104.984862)",2015-02-20 01:58:05 -0800,,Mountain Time (US & Canada)
8147,5.68706272788263e+17,neutral,1.0,,,Delta,jerodrig,0,using a321 jfksea summer 2015 first a321 flight ever mint seattle core config,"(40.7127281, -74.0060152)",2015-02-20 01:38:36 -0800,"New York, NY",Pacific Time (US & Canada)
8149,5.68682740020691e+17,neutral,1.0,,,Delta,JetBlueNews,0,dc thinking summer new nantucket service,"(39.7837304, -100.445882)",2015-02-20 00:05:05 -0800,USA,Sydney
